body;question;categorie
"Oui aux Référendums 
. d’Initiative Populaire sur demande d’environ 5% du corps électoral, sur des points  d’intérêt National, non susceptibles d’être en contradiction avec la Constitution ou les points du programme électoral du président élu depuis moins de 30 mois 
 . sur demande de 60% des parlementaires 
. à l’initiative du gouvernement.
";Faut-il accroître le recours aux référendums et qui doit en avoir l’initiative ?;Démocratie et citoyenneté
Tout à fait d'accord;Faut-il accroître le recours aux référendums et qui doit en avoir l’initiative ?;Démocratie et citoyenneté
En règle générale un état ne peut pas être géré par référendum. Il doit être exceptionnel. La démocratie représentative me semble préférable, à condition de limiter le nombre de mandats et leur durée et que les votes des élus soient publiés clairement.;Faut-il accroître le recours aux référendums et qui doit en avoir l’initiative ?;Démocratie et citoyenneté
non je ne crois pas que le referendum soit un bon outil . il permet juste de montrer son avis defavorable pour l’executif du moment . Les citoyens n’ont pas la connnaissance suffisante des dossiers et en période de réseaux sociaux très actifs peuvent etre pris dans les filets de sirènes chantant des airs contraires à la vérité et à l’interet général . ( le brexit , la modification des institutions europeenes de Nice qui pouvait faire esperer plus de politique dans une Europe trop simplement marché commun meme si heureusement on avance sur le sujet  ..);Faut-il accroître le recours aux référendums et qui doit en avoir l’initiative ?;Démocratie et citoyenneté
Je suis assez septique sur le ric au niveau national, sauf sur des sujets supranationaux et encore ! On voit ce qu a donné le référendum britannique sur le brexit. ;Faut-il accroître le recours aux référendums et qui doit en avoir l’initiative ?;Démocratie et citoyenneté
"Le référendum est malheureusement une fausse bonne idée, il est toujours détourné en plébiscite ou sanction  du président de la république. 
A moins de le faire juste après l'élection présidentielle...
";Faut-il accroître le recours aux référendums et qui doit en avoir l’initiative ?;Démocratie et citoyenneté
Je suis contre les référendums trop facilement détourné par les opposants qui le transforment en vote sanction.  Et puis répondre par oui ou non à une question souvent complexe ne peut pas être satisfaisant. Le RIC n'y changerait rien. Je crois davantage à ce que nous sommes en train de faire, participer à un grand débat, en assurer la synthèse par un collège de citoyens (par exemple un CES qui remplacerait le Sénat) et qui obligerait les gouvernants à en tenir compte.;Faut-il accroître le recours aux référendums et qui doit en avoir l’initiative ?;Démocratie et citoyenneté
oui lorsque que les sujets engagent notre société, cela permettrait à chacun de pouvoir évaluer les projets et avoir le sentiment de participer plutot que subir ;Faut-il accroître le recours aux référendums et qui doit en avoir l’initiative ?;Démocratie et citoyenneté
C'est un bon moyen  pour un exécutif de tester l'accord ou le désaccord des citoyens à une politique ou à une décision. C'est une bonne chose.;Faut-il accroître le recours aux référendums et qui doit en avoir l’initiative ?;Démocratie et citoyenneté
"pour favoriser l'intégration, il faut 
-déghettoïser les ensembles d'immeubles, 
-remettre et développer les éducateurs dans la rue, dans les écoles. 
-Favoriser les rencontres entre parents, profs et associations, 
-développer les universités populaires de parents pour qu'ils se sentent acteurs dans l'éducation de leurs enfants toutes origines confondues.";Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
"Eviter les zones de  ""non droit""  et favoriser la mixité sociale
Accueillir les étrangers avec un suivi sur plusieurs années : Formation,langue,éducation...Et après cette ""période  d'intégration "" leur délivrer rapidement la nationalité française pour qu'ils puissent vraiment s'intégrer
par contre cette nationalité pourrait leur être enlevée en cas d'actes de délinquances ....
Faire de l'écologie une priorité pour éviter les migrations climatiques";Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
"Detruire les ghettos 
Instruire le peuple (réellement ! )";Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
"Cesser de croire naivement qu on peut intégrer tout le monde
Cesser les approches dogmatiques et etre pragmatique,n en déplaise aux belles ames confites en dévotion ou bouffies de philo à deux balles
Réhabiliter le bon sens:la France ne peut pas accueillir toute la misère du monde";Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
Pour être intégré il faut en priorité maîtriser notre langue, pour pouvoir être formé et trouver plus facilement un emploi. Mettre fin au zones de non droit, ou des familles vivent dans des condition déplorables sous la dictature des trafiquants et n 'ont d'autres solutions (bien souvent) que d'emprunter le même chemin pour survivre !! ;Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
d'accord  la France arrive a sa capacité maximale d'accueil     ;Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
Faut déjà vouloir s'intégrer.  cours de français obligatoire,  sans maitriser la langue y'a pas de d'intégration, ;Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
center l'économie autour de l'education et du mérite, surtout dans le but de changer les mentalité , le pouvoir d'achat serais centré autour des services que tu rend à la communauté pas à ton avarice;Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
mais du coup il faut refaire le systeme de A à Z;Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
lorsque la France est allé chercher les immigrés pour travailler dans nos usines, mines etc.... cette main d'oeuvre bon marché nos politiques étaient trop heureux! de cette aubaine, là où le bas blesse c'est qu'il n'y a mis aucune conditions pour le rapprochement parentale la langue française n'était pas obligatoire! on leur a inculqué leurs droits mais aucunement leurs devoirs  ni le respect de notre laïcité. la langue française obligatoire,ainsi que les  lois républicaines et la laïcité  sont à faire respecter dans les établissements  scolaires et   dans les facultés.;Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
"- l'école au centre des préoccupations, avec des moyens suffisants pour l'intégration des jeunes immigrés mais aussi une ouverture d'esprit des jeunes français (respect, tolérance...)
- une stratégie politique en matière d'habitat pour éviter les effets de communautarisme voulus ou subis où tous les immigrés de même nationalité se retrouvent ensemble";Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
"Le socle de la nation, c'est l'école.
Ne laissons pas l'école pourrir comme on la laisse actuellement, et misons sur ce lieu riche de rencontre et de partage pour intégrer tout le monde dans la république. ";Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
"Il me semble que l'assimilation a fait ses preuves dans le temps. Et elle n'empêche personne de choyer en privé ses convictions, ses origines, sa religion... 
Instaurer des quotas (même si le mot est rébarbatif) pour mieux prendre en charge : la qualité vaut mieux que la quantité. L'Europe doit réagir et être solidaire avec elle-même. Il n'est pas normal que certains pays parce qu'ils sont une porte d'entrée doivent supporter à eux-seuls l'immigration. ";Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
Pardon, j'ai oublié un point essentiel dans la qualité de la prise en charge ... évidemment la langue. On ne peut pas s'intégrer s'il est impossible de communiquer.;Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
- développer l'intégration par des mécanismes de formations à la langue française et aux valeurs de la république au sein de nos universités. ;Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
ok pour de l'intégration controlée,dans la mesure ou c'est possible , on ne peut pas intégrer tout le monde , il faut mieux intégrer raisonnablement que de laisser dormir les gens dans des tentes a Paris , ou sans aucune forme de controle les parquer dans les citées ou la promiscuité provoquera sans aucun doute la guerre civile. Mais je pense que le politiquement correct a déja manqué de courage, et je pense malheureusement qu'il est déja trop tard!!!!!;Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
s’occuper d 'avantage du problème du logement social de l école et surtout arrêter d 'accueillir tout le monde;Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
"Je pense qu'au delà de l’intégration des étrangers (même si sujet important) il est important de ne pas oublier toute la population de nationalité Française qui a immigrée par le passé. Nombre de ces jeunes ne se sentent pas français.
Il faut intégrer en priorité toute la jeunesse en marge, dans les ""ghettos"" où il n'y pas d'avenir. Leur donner un avenir grâce à l'éducation, dans un système éducatif motivé, avec des éducateurs, des associations de quartiers. Obliger les parents à s'impliquer. Il faut ouvrir leur monde et ne pas les cantonner à la délinquance. 
Le racisme en France est une réalité ! Toutes les mentalités doivent changer. S’intégrer est souvent difficile quand on a 18 ans et qu'on s'appelle Mohamed, Mamadou... et ce même si ils sont bien Français.
Je pense qu'il faut prendre en exemple le nouveau modèle d""école citoyenne"" qui, au vue de plusieurs reportages"" semble faire ses preuves.";Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
"Oui, au-delà du droit d’asile,  aux quotas d’immigration, fonction des besoins de l’économie comme en Australie ou au Canada.
Exiger pour tout immigrant, la pratique de la langue française, l’acceptation formelle des principes de laïcité et de la suprématie de la loi sur tout dogme religieux. La naturalisation doit être demandée : abolir le droit du sol pour les enfants de parents non français. 
Limiter le regroupement familial. Pour les jeunes demandant leur naturalisation, ne l’octroyer qu’après un service civique positif.
Refuser le financement des lieux de culte par des étrangers ; aider la création de ces lieux financièrement par des prêts remboursables.
Tout individu refusant l’application des  lois de la République doit être exclu de la communauté nationale (refus de Naturalisation, expulsion).
Favoriser le développement des pays d’immigration du continent africain par de l’assistance économique, une préférence pour leurs exportations par rapport à leurs concurrents asiatiques.
";Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
"Pour favoriser l'intégration, il faut d'abord limiter drastiquement l'immigration dans légale qu'illégale afin de permettre aux étrangers qui sont chez nous de s'insérer dans la société au lieu de reconstituer de ""petites patries ""un peu partout sur le territoire. De plus il faut arrêter l’angélisme, il n'y a pas un droit à immigrer en France ou en Europe, c'est aux citoyens à décider s'il veulent ou non accueillir des étrangers, or depuis 30 ans jamais les français n'ont eu leur mot à dire sur cette question essentielle, un véritable déni de démocratie, qui sont les hommes politques pour décider que l'immigration massive que nous connaissons est un bien pour le pays, sans même demander aux français s'ils sont d'accord!";Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
pour  les arrivants de la premiere à la dernière genération car il semble que les generations suivantes se percoivent aussi non integrées ..( que faire de mieux dans nos écoles?) : FormerM à la langue francaise , à l’histoire de notre démocratie, aux habitudes sociales  et inversement des autochtones vers les arrivants . mettre en avant les fondamentaux de notre société : egalité ( par exemple des sexes) , droit d’expression sacralisé et respectueux des autres ( pas de haine, d’humiliation ) , explication de notre laicite qui permet les croyances religieuses mais exige le respect de tous et de toute les croyances meme les non croyances qui ne font de personne un mécréant.Dans les deux sens : de l’arrivant vers le natif et inversement , de l’employeur vers son salarié et inversement;Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
"Encore faut-il bien faire la différence entre demandeurs d'asile et immigrants pour raison économique, ce qui n'est pas une mince affaire... La France est une terre d'asile et elle doit le rester.  Mais tout est affaire d'argent ,l'humanisme ne peut avoir le pas sur la question économique. Accepter des étrangers sur notre sol, revient à accepter de payer pour leur permettre de s'intégrer ""efficacement"". Cela passe donc par notre capacité (ou volonté) à leur offrir un logement décent, du travail et de l'éducation. Pour les migrants économiques, je suis pour une immigration choisie, basée sur les compétences du demandeur,  la réponse qu'il peut apporter aux offres d'emploi qui ne trouvent pas preneur et son acceptation ""totale"" de nos règles républicaines. L'acquisition du français est bien évidemment indispensable et devrait être une condition préalable à l'entrée sur le territoire. Si je décidais moi-même d’émigrer dans un autre pays, j'apprendrais la langue avant de m'y rendre.";Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
"Pour améliorer l'intégration, il faut limiter l'immigration. 
Nous ne pouvons plus absorber les flux migratoire, le communautarisme s'est maintenant développé de manière irréversible.
Je suis pessimiste à cause de certains qui ne connaissent pas ces situations et qui pensent que l'on peut absorber toute la misère du monde.  ";Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
Et  pourquoi pas l'arrêt de la double nationalité, un choix a faire lors de la majorité en prêtant serment a se conformer strictement aux lois de la république;Que proposez-vous pour améliorer l’intégration dans notre Nation ? ;Démocratie et citoyenneté
Objectif défini par des critères objectifs tangibles et non discutables. Sans prendre en considération une quelconque échéance électorale...;En matière d’immigration, une fois nos obligations d’asile remplies, souhaitez-vous que nous puissions nous fixer des objectifs annuels définis par le Parlement ?  Que proposez-vous afin de répondre à ce défi qui va durer ?;Démocratie et citoyenneté
"Lucidité et pragmatisme
Stop à la moraline hors sol";En matière d’immigration, une fois nos obligations d’asile remplies, souhaitez-vous que nous puissions nous fixer des objectifs annuels définis par le Parlement ?  Que proposez-vous afin de répondre à ce défi qui va durer ?;Démocratie et citoyenneté
"NON
Introduire cette question dans ce ""grand débat"" me semble très dommageable. ";En matière d’immigration, une fois nos obligations d’asile remplies, souhaitez-vous que nous puissions nous fixer des objectifs annuels définis par le Parlement ?  Que proposez-vous afin de répondre à ce défi qui va durer ?;Démocratie et citoyenneté
  la France n' a pas les capacités matérielles , économiques pour accueillir a tout va.  Les mineurs isolés coutent  plus de 3 milliard par an aux collectivités  un mineur dit isolé coute plusieurs centaines d'euros par jours.  La France n' a plus les moyens ;En matière d’immigration, une fois nos obligations d’asile remplies, souhaitez-vous que nous puissions nous fixer des objectifs annuels définis par le Parlement ?  Que proposez-vous afin de répondre à ce défi qui va durer ?;Démocratie et citoyenneté
"si on aréter d'aller bombarder leurs maison ? ils seraient plus obligé de venir ici…..
mieux on peut aller les aider a reconstruire ce que l'on a detruit ….
";En matière d’immigration, une fois nos obligations d’asile remplies, souhaitez-vous que nous puissions nous fixer des objectifs annuels définis par le Parlement ?  Que proposez-vous afin de répondre à ce défi qui va durer ?;Démocratie et citoyenneté
"pourquoi poser cette question puisque la France, qui aurait pu simplement s’abstenir, a ratifié le traité de Marrakech qui fixe des quotas d'immigration par pays, comme dit dans la question nos ""obligations"".
il ne nous restera plus une grande marge de manœuvre pour légiférer  ";En matière d’immigration, une fois nos obligations d’asile remplies, souhaitez-vous que nous puissions nous fixer des objectifs annuels définis par le Parlement ?  Que proposez-vous afin de répondre à ce défi qui va durer ?;Démocratie et citoyenneté
Le problème n’est pas d’accueillir des étrangers. Bien sûr que nous sommes pour l’integration de personnes dans le besoin ou en danger. Il est important d’accueillir des gens pour lesquel un avenir est possible en France. Je pense que les français veulent des étrangers intégrés, avec des valeurs républicaine, qui travaillent et non avoir des étrangers venant en France sans s’intégrer et bénéficier de nombreuses aides sociales ( RSA, APL, allocations familiales, sécurité sociale aide médicale d’etat Ou cou  etc ...) sans jamais avoir contribuer 1 euro pour en bénéficier. Hors réfugié politique, Faire comme dans certains pays s’assurer de parler francais, de connaître l’histoire de France avoir un projet de travail. ;En matière d’immigration, une fois nos obligations d’asile remplies, souhaitez-vous que nous puissions nous fixer des objectifs annuels définis par le Parlement ?  Que proposez-vous afin de répondre à ce défi qui va durer ?;Démocratie et citoyenneté
OK pour respecter le droit d'asile pour les gens qui se sauvent de leur pays ou il y a la guerre . Mais mettons les moyens pour combattre les filières organisées qui se font de l'argent sur ses pauvres gens . De plus faisons la chasse aux situations irrégulières , et la dessus ,on les reconduit directement . Car on trouvera toujours en france des gens qui profiteront de cette misère, pour l'exploiter encore plus.;En matière d’immigration, une fois nos obligations d’asile remplies, souhaitez-vous que nous puissions nous fixer des objectifs annuels définis par le Parlement ?  Que proposez-vous afin de répondre à ce défi qui va durer ?;Démocratie et citoyenneté
on ne fait plus rentrer personne et on aide les pays a ce développer;En matière d’immigration, une fois nos obligations d’asile remplies, souhaitez-vous que nous puissions nous fixer des objectifs annuels définis par le Parlement ?  Que proposez-vous afin de répondre à ce défi qui va durer ?;Démocratie et citoyenneté
D’accord avec  Les idées précédentes, lutter contre les passeurs, créer une exigence de connaissances de notre langue, de notre fonctionnement républicain, de nos fondamentaux (comme la liberté d’expression , l’egalite , celle des sexes  par exemple, la redistribution sociale , la laïcité notion tellement rare dans le monde..). Mais aussi favoriser par des instances internationales ( l’Europe?) le développement de gouvernances qui pratiquent les mêmes fondamentaux que nos démocraties si attirantes. Et permettre aux candidats émigrants de vivre en paix et dignement chez eux.. reve et utopie absolus?;En matière d’immigration, une fois nos obligations d’asile remplies, souhaitez-vous que nous puissions nous fixer des objectifs annuels définis par le Parlement ?  Que proposez-vous afin de répondre à ce défi qui va durer ?;Démocratie et citoyenneté
"La France est une terre d'asile, et elle doit continuer à l'être. Mais pour les migrants qu'on pourrait qualifiés d'""économiques"", je suis pour une immigration choisie, en fonction de leurs compétences et/ou des postes disponibles non pourvus qui pourraient définir ainsi un quota. Parler un minimum le français doit être aussi un préalable à l'entrée sur le territoire, le premier pas vers l'intégration. Je dis bien avant leur entrée, pas après, cela montrerait au moins leur motivation à s'installer en France. Mais il faut aussi des logements, pour les migrants mais aussi pour nos concitoyens qui ont souvent bien du mal à en trouver , des logements qu'il faut répartir sur tout le territoire pour éviter toute ghettoïsation. Et puis parallèlement, il faut aider au développement des pays d'où ils viennent, des pays que nous avons bien souvent essorés à la grande époque de la colonisation, juste retour des choses.";En matière d’immigration, une fois nos obligations d’asile remplies, souhaitez-vous que nous puissions nous fixer des objectifs annuels définis par le Parlement ?  Que proposez-vous afin de répondre à ce défi qui va durer ?;Démocratie et citoyenneté
"Oui, Oui, immigration choisie, limitée par l’assemblée. 
Sur ce sujet, on a l'impression que la grande majorité des français pensent la même chose mais que rien ne bouge. 
L'immigration continue à un rythme qui fait peur. 
Pourquoi pas un référendum juste après une élection présidentiel (ou en même temps) pour éviter le vote sanction qui fausse la consultation...";En matière d’immigration, une fois nos obligations d’asile remplies, souhaitez-vous que nous puissions nous fixer des objectifs annuels définis par le Parlement ?  Que proposez-vous afin de répondre à ce défi qui va durer ?;Démocratie et citoyenneté
En respectant les textes fondateur. La laïcité ne saurait souffrir de jeux de pouvoir, d'influence ou des desirata de l'opinion publique ;Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
"Les outils existent déjà
Il suffit de les appliquer sans complaire à qui que ce soit, français ou étranger";Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
Il suffit de faire respecter les droits de l'Homme et du citoyen, ainsi que la loi de 1905 sur la séparation des Eglises et de l'Etat ! aucun signe distinctif religieux quel qu'il soit dans les lieux publics !!;Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
"Rétablir la laïcité passe d'abord par le retour à la priorité à l'école laïque publique, en cessant donc de financer les écoles confessionnelles concurentes du service pubic sans en assumer les contraintes.
Par la remise en cause du financement des clergés (mais pas tous !) en ALsace Moselle.
... en fait appliquer strictement la loi de 1905, et pas chercher à la contourner";Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
L'état doit appliquer et faire respecter la loi de 1905 strictement. Il faut supprimer tous régimes concordataires sur le sol français. Les élus n'ont pas à recevoir et consulter les dirigeants des cultes concernant les affaires de l'état. Les signes distinctifs et pratiques religieuses doivent être interdites au sein des établissements publics (mairies, cantines et universités comprises). L'état ne doit pas financer lieux et enseignements des cultes par quelques détours que ce soient. Un jour férié dédié à laïcité en remplacement d'un jour férié religieux serait une idée à étudier. Les représentants de l'état (sauf à titre personnel, en dehors de leurs fonctions) n'ont pas à participer à des rites ou cérémonies religieuses.;Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
"tout est dit.

Ecole laïque gratuite et obligatoire. 

";Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
"Remettre à plat sur le territoire national les règles de financement des religions ou bâtiments religieux ; financements directs (subventions, garanties d'emprunt) ou indirects (dons à des organisations religieuses déductibles des impôts, exonérations de taxes diverses)

";Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
Instaurer un concorda étendu à toutes les religions, afin que l'état puisse désigner les ministres du cultes et contrôler la formations des imams, rabin, prêtres, etc.;Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
Séparation de l'état et des religions . Mettre un terme aux menus religieux dans les écoles . En continuant de la sorte l'état crée une discrimination religieuse envers les personnes de confessions bouddhiste, indoues et juives . D'ailleurs je ne comprend pas que les représentants religieux de ces confessions bouddhiste, indoues et juives n'ont pas encore intenté une action en justice contre l'état français à ce sujet.;Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
la loi de 1905 a dejà bien fait avancer le sujet . A l’epoque du petit père Combes se fut assez violent pour les catholiques .Dans le nord de la france beaécoup (écoles,couvents, ) se sont réfugés en Belgique. Les contemporains de cette époque et des decennies suivantes ont été marqués par cette violence à l’encontre des catholiques .On se battait entre ecoliers du public et du prive dans les années 30. Le temps et la sagesse de l’application des textes ont fait leur travail.Laissez les Français vivre leurs religions dans le respect actuel des obligations républicaines ( pas de signes distinctifs, acceptation des règles scolaires comme la piscine pour les groupes de filles et garçons ensemble ..etc),ecoles sous contrat pour rexpecter encore la république , cours d’histoires religieuses pour expliquer ce que sont ces croyances et faire découvrir par exmple que les monothéistes parlent du meme Dieu annoncé par Abraham .;Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
Il faut faire simplement respecter strictement les principes de la laïcité, avec calme et bon sens. Je mettrais un bémol sur les signes distinctifs car je ne vois pas en quoi le port d'une étoile de David, d'une croix ou d'un foulard pourrait gêner qui que soit. Par contre, la burqa va à l'encontre de la loi qui interdit de dissimuler son visage dans un lieu public (soit dit en passant qu'elle ne fait d'ailleurs pas partie de la tradition musulmane). Ainsi, quand les principes religieux s'opposent frontalement aux principes de laïcité et aux règles républicaines, c'est aux principes religieux de s'effacer sans discussion possible. Ces religieux ne doivent pas avoir d'autre choix que de se rendre dans un pays compatible avec l'exercice de leur religion. ;Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
Oui plus de laïcité et arrêter de favoriser les communautés juives et musulmanes au détriment des catholiques... appliquer une loi stricte qui interdit foulard, burqa , kippa, croix, crucifix, chapelet voile dans les lieux publiques avec une stricte sanction automatique... doublage de peine si l’intéressé se plain de racisme ou de ne pas respecter sa religion. Des menus dans les cantines qui ne favorise pas tel ou telle religion (tu ne manges pas de poisson le vendredi, bah bouffe des légumes, idem pour le porc ou le casher) ;Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
Favoriser la mixité et ce jusque dans l'aménagement urbain, renier le corbusianisme et remettre au goût du jour le projet Borloo. ;Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
Tout à fait d'accord  !;Comment renforcer les principes de la laïcité française, dans le rapport entre l’État et les religions de notre pays ? ;Démocratie et citoyenneté
En ayant des dirigeants qui les comprennent et les respectent ;Comment garantir le respect par tous de la compréhension réciproque et des valeurs intangibles de la République ?;Démocratie et citoyenneté
"En éduquant les enfants
En responsabilisant les parents
En sévissant quant il y a manquement
C est le BA BA du VIVRE ENSEMBLE";Comment garantir le respect par tous de la compréhension réciproque et des valeurs intangibles de la République ?;Démocratie et citoyenneté
par l exemple de nos dirigeants;Comment garantir le respect par tous de la compréhension réciproque et des valeurs intangibles de la République ?;Démocratie et citoyenneté
Ces apprentissages doivent se faire dans l'école de la république... si seulement elle en avait les moyens humains ...;Comment garantir le respect par tous de la compréhension réciproque et des valeurs intangibles de la République ?;Démocratie et citoyenneté
Il faut médiatisé de façon plus larges et plus transparente les actions de l'état et cela à tout les niveaux.  France Télévisions, radio France doit  être aux services de l'action publique. Il faut plus de sensibilisation, de prévention et d'éducation sur ce qu'il se passe vraiment en France, comment éviter le pire et quels sont les exemples qui réussissent. Tout cela soit permettre de renouer le lien entre le secteur privé et public;Comment garantir le respect par tous de la compréhension réciproque et des valeurs intangibles de la République ?;Démocratie et citoyenneté
Quand on voit ce qui  se passe tous les samedis depuis deux mois et demi, on mesure toute l'étendue de la gageure ! Alors comment le garantir ? Par l'éducation sans doute, mais en commençant... par les adultes ! Car aujourd'hui, quand on n'est pas content, quand on n'est pas d'accord, quand on n'a pas ce qu'on VEUT, on n'est prêt à bloquer la planète entière pour obtenir satisfaction, tout de suite maintenant. Et au diable ceux à qui j'écrase les pieds en passant, rien à faire, ils n'ont qu'à penser comme moi ! Alors, quand je pense à l'éducation que certains dispenseront à leurs enfants, je vous avoue que je ne sais pas comment faire pour rappeler à ces gens-là ce que doit être le respect de la compréhension réciproque et des valeurs intangibles de la République. Hormis peut-être de faire comme eux et de taper dur pour que ça rentre... au risque de devenir comme eux.;Comment garantir le respect par tous de la compréhension réciproque et des valeurs intangibles de la République ?;Démocratie et citoyenneté
"quand on voit des juges acquitter des personnes qui disent ""nique la France"", c'est la porte ouverte à l'irrespect de nos valeurs fondamentales... tolérance zéro pour ceux qui ne respectent pas nos symboles nos institutions... Et des sanctions, ""nique la France"", bah alors ""nique tes aides"".... Pour que ce respect soit fait, faut taper sur la racaille et non sur les citoyens qui exprime leur malaise comme les GJ... Les juges sont coupable de ce manque de respect de la république et de nos valeurs";Comment garantir le respect par tous de la compréhension réciproque et des valeurs intangibles de la République ?;Démocratie et citoyenneté
"Le nombre d'élus qui sont condamnés, mis en examen, qui assument flirter avec la légalité et la moralité est destructeur.
L'actualité récente (Ministre du travail, président de l'assemblée nationale, ancien maire de Bordeaux, Arbitrage Etat/Bernard TAPIE...), donne une très mauvaise image de l'action publique. L'effort et l'exemplarité ne peut commencer que par le haut.";Comment garantir le respect par tous de la compréhension réciproque et des valeurs intangibles de la République ?;Démocratie et citoyenneté
