body;question;categorie
Il faut aider les gens qui travaillent et ceux qui sont dans l'incapacité de travailler (maladie, handicap...) mais cesser d'aider les gens qui ne font rien sauf à leur proposer un emploi. Il y a trop de secteurs qui peinent à recruter en France!!!;Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
Et oui et la prime d’activité qui augmente permet aux personnes travaillant au smic de toucher quasiment le salaire d’une personne ayant des diplômes. Non pas qu’il faillent enlever cette prime... vivre au smic est difficile mais augmenter aussi le salaire de personnes ayant un peu de bagages. Bac + 3 et gagner 100 euro de plus qu’une personne ayant le smic + la prime d’activité....;Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
FINANCER LE LOGEMENT SOCIAL,   DONNER DES OBLIGATIONS DE RÉSULTATS A POLE EMPLOI POUR MIEUX ACCOMPAGNER ET AIDER LES JEUNES,  S OCCUPER D AVANTAGE DE LA FRACTURE NUMÉRIQUE;Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
"Il faut valoriser le travail !
Je ne suis pas contre les aides sociales. Il faut aider ceux qui en ont besoin. Mais il n'est pas normal que l'on gagne mieux sa vie (""reste à charge"") que quelqu'un qui travaille. Quel intérêt aujourd'hui de se le lever chaque jour pour travailler quand on y perd et parfois beaucoup. J'ai moi même eu ce choix à faire..
Je propose également que toutes personnes ""sans activité"" depuis une longue période et percevant des aides sociales contribue à la collectivité par des missions régulières (2 à 3 jours/semaine) dans des associations, des écoles, par des stages dans des entreprises en difficultés... Cela permettrait de leur permettre de s'ouvrir socialement, de rencontrer d'autres personnes, de ne pas être dans l'isolement et retrouver aussi la confiance en soi nécessaire à la reprise d'un emploi.
Et je pense qu'il n'est pas ""démago"" de concevoir que quelqu'un qui est aidé par la communauté, puisse aider en retour cette communauté.";Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
"Faire de la SOLIDARITÉ l'alpha et l'oméga de nos politiques publiques. Et PROTÉGER, PROTÉGER, PROTÉGER, tous ceux qui sont en situation de précarité : sans-emploi, sans logement, malades, handicapés, femmes seules, enfants, petits retraités, etc.
INTÉGRER, INTÉGRER et encore INTÉGRER, par des emplois d'utilité publique, ou d'intérêt général, par du renfort dans les services publics déshérités, par du retour en formation, etc.
Bien sûr en ce domaine comme en d'autres, veiller ATTENTIVEMENT à une utilisation JUSTE et ÉQUITABLE  de l'argent public (traquer les fraudeurs mais TOUS les fraudeurs, pas seulement les petits, en priorité les gros fraudeurs, ceux qui délocalisent, défiscalisent, etc.)";Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
100% d'accord, rien à redire.;Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
La priorité est de mettre tout le monde en mesure d'avoir un emploi. Ceci passe par l'éducation bien sûr, l'apprentissage, les vrais formations. Chaque individu sans formation et sans emploi doit faire un bilan des compétences et se voir proposer les formations lui permettant de postuler à des emplois vacants. Pôle emploi peut jouer se rôle ou des sociétés privées, rémunérées aux résultats.;Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
oui bien sur . et aider aussi les secteurs qui ne trouvent pas de salariés ( chauffeurs camions, couturières , metiers du bâtiment, metiers de la petite industrie );Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
"Tout assisté aussi bien particulier qu'entrepreneur qui perçoit une subvention ou une aide sociale devrait être reçu tous les 2 ans par une commission locale mixte indépendante (aide sociale, fisc, comptable, médecin) afin d étudier sa situation personnelle
L objectif maintenir l aide publique uniquement aux nécessiteux que nous pouvons tous être tôt ou tard.
La vie évolue et croyez moi des personnes des entreprises sont devenus en toute roublardise des assistés professionnels 
Soyons justes, solidaires et intransigeants Camarades.
Ni angelisme ni démagogie !";Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
"Toute personne en possession d une carte de résidence ou naturalisée doit justifier d une maîtrise minimale de la langue française au bout de 2 ans
Apprendre une langue est une chance et une obligation pour s insérer au minimum à la vie de la cité !";Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
"Une mixité sociale par le haut
Je m explique il faudrait absolument réserver des places dans les collèges et lycées huppés des métropoles aux enfants des zones sensibles et semi rurales !
Svp cassez la gettoisation";Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
L'état doit garantir nos droits fondamentaux : la liberté, la sécurité, l'accès à l'éducation et à la formation, la santé, le logement et l'alimentaire. Tout le reste nous revient : la fraternité, la solidarité, le respect, etc...  et on voit bien que c'est là que ça pêche. Alors, avant même de réorganiser notre pacte social et d'en redéfinir les priorités, il faudrait s'interroger sur comment faire passer la notion même de pacte social car je crains que beaucoup de nos concitoyens pensent que le pacte social n'engage que l'Etat qui doit tout faire et tout gérer, tout de suite et sans défaut.;Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
